mode,level,seed,skin,system,lam,burden,ndcg
mask,0.0,2,Sensitive,hybrid,1.3,3.2,0.7788065869851872
mask,0.0,2,Sensitive,hybrid,2.0,3.1,0.7624164915943118
mask,0.0,3,Combination,oracle,0.0,9.4,0.835780413693672
mask,0.0,3,Combination,oracle,0.2,3.0,1.0
mask,0.0,3,Combination,oracle,0.4,3.0,1.0
mask,0.0,3,Combination,oracle,0.6,3.0,1.0
mask,0.0,3,Combination,oracle,0.9,3.0,1.0
mask,0.0,3,Combination,oracle,1.3,3.0,1.0
mask,0.0,3,Combination,oracle,2.0,3.0,1.0
mask,0.0,3,Combination,rule,0.0,9.4,0.835780413693672
mask,0.0,3,Combination,rule,0.2,3.0,1.0
mask,0.0,3,Combination,rule,0.4,3.0,1.0
mask,0.0,3,Combination,rule,0.6,3.0,1.0
mask,0.0,3,Combination,rule,0.9,3.0,1.0
mask,0.0,3,Combination,rule,1.3,3.0,1.0
mask,0.0,3,Combination,rule,2.0,3.0,1.0
mask,0.0,3,Combination,learned,0.0,9.4,0.835780413693672
mask,0.0,3,Combination,learned,0.2,3.6,0.9266360779006398
mask,0.0,3,Combination,learned,0.4,3.6,0.9216017310213245
mask,0.0,3,Combination,learned,0.6,3.8,0.9216017310213245
mask,0.0,3,Combination,learned,0.9,3.8,0.9266360779006398
mask,0.0,3,Combination,learned,1.3,3.9,0.8572048559638626
mask,0.0,3,Combination,learned,2.0,4.0,0.727329844310522
mask,0.0,3,Combination,hybrid,0.0,9.4,0.835780413693672
mask,0.0,3,Combination,hybrid,0.2,3.0,0.933745776545611
mask,0.0,3,Combination,hybrid,0.4,3.0,0.9266360779006398
mask,0.0,3,Combination,hybrid,0.6,3.0,0.9266360779006398
mask,0.0,3,Combination,hybrid,0.9,3.0,0.8603818544462509
mask,0.0,3,Combination,hybrid,1.3,3.0,0.8603818544462509
mask,0.0,3,Combination,hybrid,2.0,3.0,0.8603818544462509
mask,0.0,3,Dry,oracle,0.0,9.4,0.6163668470816234
mask,0.0,3,Dry,oracle,0.2,3.5,0.8899541168509599
mask,0.0,3,Dry,oracle,0.4,3.3,0.8115558478722845
mask,0.0,3,Dry,oracle,0.6,3.3,0.8115558478722845
mask,0.0,3,Dry,oracle,0.9,3.1,0.8115558478722845
mask,0.0,3,Dry,oracle,1.3,3.0,0.7479350596733328
mask,0.0,3,Dry,oracle,2.0,3.0,0.7479350596733328
mask,0.0,3,Dry,rule,0.0,9.4,0.6163668470816234
mask,0.0,3,Dry,rule,0.2,3.5,0.8899541168509599
mask,0.0,3,Dry,rule,0.4,3.3,0.8115558478722845
mask,0.0,3,Dry,rule,0.6,3.3,0.8115558478722845
mask,0.0,3,Dry,rule,0.9,3.1,0.8115558478722845
mask,0.0,3,Dry,rule,1.3,3.0,0.7479350596733328
mask,0.0,3,Dry,rule,2.0,3.0,0.7479350596733328
mask,0.0,3,Dry,learned,0.0,9.4,0.6163668470816234
mask,0.0,3,Dry,learned,0.2,4.3,0.7827392871477701
mask,0.0,3,Dry,learned,0.4,4.3,0.7877736340270853
mask,0.0,3,Dry,learned,0.6,4.0,0.8611375561264455
mask,0.0,3,Dry,learned,0.9,4.1,0.8611375561264455
mask,0.0,3,Dry,learned,1.3,4.0,0.7975167679274938
mask,0.0,3,Dry,learned,2.0,4.0,0.7948833326720566
mask,0.0,3,Dry,hybrid,0.0,9.4,0.6163668470816234
mask,0.0,3,Dry,hybrid,0.2,3.8,0.8701249883466594
mask,0.0,3,Dry,hybrid,0.4,3.7,0.9305687780632227
mask,0.0,3,Dry,hybrid,0.6,3.6,0.933745776545611
mask,0.0,3,Dry,hybrid,0.9,3.5,0.8579809428223729
mask,0.0,3,Dry,hybrid,1.3,3.4,0.914856882358379
mask,0.0,3,Dry,hybrid,2.0,3.2,0.8389574121760602
mask,0.0,3,Normal,oracle,0.0,8.0,0.8611375561264455
mask,0.0,3,Normal,oracle,0.2,3.0,0.84860265890399
mask,0.0,3,Normal,oracle,0.4,3.0,0.84860265890399
mask,0.0,3,Normal,oracle,0.6,3.0,0.84860265890399
mask,0.0,3,Normal,oracle,0.9,3.0,0.84860265890399
mask,0.0,3,Normal,oracle,1.3,3.0,0.84860265890399
mask,0.0,3,Normal,oracle,2.0,3.0,0.84860265890399
mask,0.0,3,Normal,rule,0.0,8.0,0.8611375561264455
mask,0.0,3,Normal,rule,0.2,3.0,0.84860265890399
mask,0.0,3,Normal,rule,0.4,3.0,0.84860265890399
mask,0.0,3,Normal,rule,0.6,3.0,0.84860265890399
mask,0.0,3,Normal,rule,0.9,3.0,0.84860265890399
mask,0.0,3,Normal,rule,1.3,3.0,0.84860265890399
mask,0.0,3,Normal,rule,2.0,3.0,0.84860265890399
mask,0.0,3,Normal,learned,0.0,8.0,0.8611375561264455
mask,0.0,3,Normal,learned,0.2,3.9,0.8630152897016883
mask,0.0,3,Normal,learned,0.4,3.9,0.7819835854675755
mask,0.0,3,Normal,learned,0.6,3.9,0.7720617383222416
mask,0.0,3,Normal,learned,0.9,3.9,0.7133080652109928
mask,0.0,3,Normal,learned,1.3,4.2,0.7133080652109928
mask,0.0,3,Normal,learned,2.0,4.2,0.7164850636933812
mask,0.0,3,Normal,hybrid,0.0,8.0,0.8611375561264455
mask,0.0,3,Normal,hybrid,0.2,3.4,0.8611375561264455
mask,0.0,3,Normal,hybrid,0.4,3.0,0.8611375561264455
mask,0.0,3,Normal,hybrid,0.6,3.0,0.8611375561264455
mask,0.0,3,Normal,hybrid,0.9,3.0,0.8611375561264455
mask,0.0,3,Normal,hybrid,1.3,3.0,0.8611375561264455
mask,0.0,3,Normal,hybrid,2.0,3.0,0.8611375561264455
mask,0.0,3,Oily,oracle,0.0,8.7,0.8268133666517739
mask,0.0,3,Oily,oracle,0.2,3.1,0.6500332220485792
mask,0.0,3,Oily,oracle,0.4,3.0,0.6500332220485792
mask,0.0,3,Oily,oracle,0.6,3.0,0.6500332220485792
mask,0.0,3,Oily,oracle,0.9,3.0,0.6500332220485792
mask,0.0,3,Oily,oracle,1.3,3.0,0.6500332220485792
mask,0.0,3,Oily,oracle,2.0,3.0,0.6500332220485792
mask,0.0,3,Oily,rule,0.0,8.7,0.8268133666517739
mask,0.0,3,Oily,rule,0.2,3.1,0.6500332220485792
mask,0.0,3,Oily,rule,0.4,3.0,0.6500332220485792
mask,0.0,3,Oily,rule,0.6,3.0,0.6500332220485792
mask,0.0,3,Oily,rule,0.9,3.0,0.6500332220485792
mask,0.0,3,Oily,rule,1.3,3.0,0.6500332220485792
mask,0.0,3,Oily,rule,2.0,3.0,0.6500332220485792
mask,0.0,3,Oily,learned,0.0,8.7,0.8268133666517739
mask,0.0,3,Oily,learned,0.2,3.4,0.933745776545611
mask,0.0,3,Oily,learned,0.4,3.4,0.914856882358379
mask,0.0,3,Oily,learned,0.6,3.5,0.8200685179888283
mask,0.0,3,Oily,learned,0.9,3.9,0.7353797772725615
mask,0.0,3,Oily,learned,1.3,3.9,0.6067216003536937
mask,0.0,3,Oily,learned,2.0,3.9,0.5481351590340573
mask,0.0,3,Oily,hybrid,0.0,8.7,0.8268133666517739
mask,0.0,3,Oily,hybrid,0.2,3.1,0.8572048559638626
mask,0.0,3,Oily,hybrid,0.4,3.1,0.8579809428223729
mask,0.0,3,Oily,hybrid,0.6,3.0,0.9216017310213245
mask,0.0,3,Oily,hybrid,0.9,3.0,0.9216017310213245
mask,0.0,3,Oily,hybrid,1.3,3.0,0.9216017310213245
mask,0.0,3,Oily,hybrid,2.0,3.0,0.9216017310213245
mask,0.0,3,Sensitive,oracle,0.0,8.1,0.9216017310213245
mask,0.0,3,Sensitive,oracle,0.2,3.3,1.0
mask,0.0,3,Sensitive,oracle,0.4,3.2,0.933745776545611
mask,0.0,3,Sensitive,oracle,0.6,3.2,0.9305687780632227
mask,0.0,3,Sensitive,oracle,0.9,3.2,0.9305687780632227
mask,0.0,3,Sensitive,oracle,1.3,3.1,0.9305687780632227
mask,0.0,3,Sensitive,oracle,2.0,3.0,0.866947989864271
mask,0.0,3,Sensitive,rule,0.0,8.1,0.9216017310213245
mask,0.0,3,Sensitive,rule,0.2,3.3,1.0
mask,0.0,3,Sensitive,rule,0.4,3.2,0.933745776545611
mask,0.0,3,Sensitive,rule,0.6,3.2,0.9305687780632227
mask,0.0,3,Sensitive,rule,0.9,3.2,0.9305687780632227
mask,0.0,3,Sensitive,rule,1.3,3.1,0.9305687780632227
mask,0.0,3,Sensitive,rule,2.0,3.0,0.866947989864271
mask,0.0,3,Sensitive,learned,0.0,8.1,0.9216017310213245
mask,0.0,3,Sensitive,learned,0.2,4.4,0.9052116356304493
mask,0.0,3,Sensitive,learned,0.4,3.8,0.9052116356304493
mask,0.0,3,Sensitive,learned,0.6,4.0,0.9216017310213245
mask,0.0,3,Sensitive,learned,0.9,4.1,0.7162874455029681
mask,0.0,3,Sensitive,learned,1.3,3.6,0.7162874455029681
mask,0.0,3,Sensitive,learned,2.0,3.7,0.7104770117651424
mask,0.0,3,Sensitive,hybrid,0.0,8.1,0.9216017310213245
mask,0.0,3,Sensitive,hybrid,0.2,3.4,1.0
mask,0.0,3,Sensitive,hybrid,0.4,3.5,0.9363792118010483
mask,0.0,3,Sensitive,hybrid,0.6,3.3,1.0
mask,0.0,3,Sensitive,hybrid,0.9,3.3,1.0
mask,0.0,3,Sensitive,hybrid,1.3,3.3,1.0
mask,0.0,3,Sensitive,hybrid,2.0,3.1,0.8643145546088338
mask,0.0,4,Combination,oracle,0.0,8.9,0.7191184989488184
mask,0.0,4,Combination,oracle,0.2,3.0,0.7720617383222416
mask,0.0,4,Combination,oracle,0.4,3.0,0.7720617383222416
mask,0.0,4,Combination,oracle,0.6,3.0,0.7720617383222416
mask,0.0,4,Combination,oracle,0.9,3.0,0.7720617383222416
mask,0.0,4,Combination,oracle,1.3,3.0,0.7720617383222416
mask,0.0,4,Combination,oracle,2.0,3.0,0.7720617383222416
mask,0.0,4,Combination,rule,0.0,8.9,0.7191184989488184
mask,0.0,4,Combination,rule,0.2,3.0,0.7720617383222416
mask,0.0,4,Combination,rule,0.4,3.0,0.7720617383222416
mask,0.0,4,Combination,rule,0.6,3.0,0.7720617383222416
mask,0.0,4,Combination,rule,0.9,3.0,0.7720617383222416
mask,0.0,4,Combination,rule,1.3,3.0,0.7720617383222416
mask,0.0,4,Combination,rule,2.0,3.0,0.7720617383222416
mask,0.0,4,Combination,learned,0.0,8.9,0.7191184989488184
mask,0.0,4,Combination,learned,0.2,3.2,0.8553475075669357
mask,0.0,4,Combination,learned,0.4,3.4,0.8701249883466594
mask,0.0,4,Combination,learned,0.6,3.4,0.8579809428223729
mask,0.0,4,Combination,learned,0.9,3.4,0.8579809428223729
mask,0.0,4,Combination,learned,1.3,3.4,0.8579809428223729
mask,0.0,4,Combination,learned,2.0,3.4,0.8579809428223729
mask,0.0,4,Combination,hybrid,0.0,8.9,0.7191184989488184
mask,0.0,4,Combination,hybrid,0.2,3.0,0.7605591431973849
mask,0.0,4,Combination,hybrid,0.4,3.0,0.7695261902392829
mask,0.0,4,Combination,hybrid,0.6,3.0,0.7695261902392829
mask,0.0,4,Combination,hybrid,0.9,3.0,0.7695261902392829
mask,0.0,4,Combination,hybrid,1.3,3.0,0.7695261902392829
mask,0.0,4,Combination,hybrid,2.0,3.0,0.7695261902392829
mask,0.0,4,Dry,oracle,0.0,11.6,1.0
mask,0.0,4,Dry,oracle,0.2,3.3,0.7967610662472993
mask,0.0,4,Dry,oracle,0.4,3.0,0.8630152897016883
mask,0.0,4,Dry,oracle,0.6,3.0,0.8630152897016883
mask,0.0,4,Dry,oracle,0.9,3.0,0.8630152897016883
mask,0.0,4,Dry,oracle,1.3,3.0,0.8630152897016883
mask,0.0,4,Dry,oracle,2.0,3.0,0.8630152897016883
mask,0.0,4,Dry,rule,0.0,11.6,1.0
mask,0.0,4,Dry,rule,0.2,3.3,0.7967610662472993
mask,0.0,4,Dry,rule,0.4,3.0,0.8630152897016883
mask,0.0,4,Dry,rule,0.6,3.0,0.8630152897016883
mask,0.0,4,Dry,rule,0.9,3.0,0.8630152897016883
mask,0.0,4,Dry,rule,1.3,3.0,0.8630152897016883
mask,0.0,4,Dry,rule,2.0,3.0,0.8630152897016883
mask,0.0,4,Dry,learned,0.0,11.6,1.0
mask,0.0,4,Dry,learned,0.2,3.6,0.7967610662472993
mask,0.0,4,Dry,learned,0.4,3.4,0.8643145546088338
mask,0.0,4,Dry,learned,0.6,3.4,0.8643145546088338
mask,0.0,4,Dry,learned,0.9,3.4,0.8643145546088338
mask,0.0,4,Dry,learned,1.3,3.4,0.866947989864271
mask,0.0,4,Dry,learned,2.0,3.4,0.8701249883466594
mask,0.0,4,Dry,hybrid,0.0,11.6,1.0
mask,0.0,4,Dry,hybrid,0.2,3.4,0.7720617383222416
mask,0.0,4,Dry,hybrid,0.4,3.4,0.7007731679885374
mask,0.0,4,Dry,hybrid,0.6,3.3,0.706583601726363
mask,0.0,4,Dry,hybrid,0.9,3.1,0.8364586133797036
mask,0.0,4,Dry,hybrid,1.3,3.0,0.8364586133797036
mask,0.0,4,Dry,hybrid,2.0,3.0,0.8364586133797036
mask,0.0,4,Normal,oracle,0.0,8.4,0.4800032020044256
mask,0.0,4,Normal,oracle,0.2,3.0,1.0
mask,0.0,4,Normal,oracle,0.4,3.0,1.0
mask,0.0,4,Normal,oracle,0.6,3.0,1.0
mask,0.0,4,Normal,oracle,0.9,3.0,1.0
mask,0.0,4,Normal,oracle,1.3,3.0,1.0
mask,0.0,4,Normal,oracle,2.0,3.0,1.0
mask,0.0,4,Normal,rule,0.0,8.4,0.4800032020044256
mask,0.0,4,Normal,rule,0.2,3.0,1.0
mask,0.0,4,Normal,rule,0.4,3.0,1.0
mask,0.0,4,Normal,rule,0.6,3.0,1.0
mask,0.0,4,Normal,rule,0.9,3.0,1.0
mask,0.0,4,Normal,rule,1.3,3.0,1.0
mask,0.0,4,Normal,rule,2.0,3.0,1.0
mask,0.0,4,Normal,learned,0.0,8.4,0.4800032020044256
mask,0.0,4,Normal,learned,0.2,3.6,0.914856882358379
mask,0.0,4,Normal,learned,0.4,3.3,0.8512360941594274
mask,0.0,4,Normal,learned,0.6,3.3,0.8512360941594274
mask,0.0,4,Normal,learned,0.9,3.3,0.914856882358379
mask,0.0,4,Normal,learned,1.3,3.3,0.914856882358379
mask,0.0,4,Normal,learned,2.0,3.3,0.914856882358379
mask,0.0,4,Normal,hybrid,0.0,8.4,0.4800032020044256
mask,0.0,4,Normal,hybrid,0.2,3.0,0.8454256604216017
mask,0.0,4,Normal,hybrid,0.4,3.0,0.7778721720600672
mask,0.0,4,Normal,hybrid,0.6,3.0,0.7778721720600672
mask,0.0,4,Normal,hybrid,0.9,3.0,0.7778721720600672
mask,0.0,4,Normal,hybrid,1.3,3.0,0.7778721720600672
mask,0.0,4,Normal,hybrid,2.0,3.0,0.7846170207230129
mask,0.0,4,Oily,oracle,0.0,8.6,0.3693362536342715
mask,0.0,4,Oily,oracle,0.2,3.2,0.7753366239771086
mask,0.0,4,Oily,oracle,0.4,3.1,0.7753366239771086
mask,0.0,4,Oily,oracle,0.6,3.0,0.8389574121760602
mask,0.0,4,Oily,oracle,0.9,3.0,0.8389574121760602
mask,0.0,4,Oily,oracle,1.3,3.0,0.8389574121760602
mask,0.0,4,Oily,oracle,2.0,3.0,0.8389574121760602
mask,0.0,4,Oily,rule,0.0,8.6,0.3693362536342715
mask,0.0,4,Oily,rule,0.2,3.2,0.7753366239771086
mask,0.0,4,Oily,rule,0.4,3.1,0.7753366239771086
mask,0.0,4,Oily,rule,0.6,3.0,0.8389574121760602
mask,0.0,4,Oily,rule,0.9,3.0,0.8389574121760602
mask,0.0,4,Oily,rule,1.3,3.0,0.8389574121760602
mask,0.0,4,Oily,rule,2.0,3.0,0.8389574121760602
mask,0.0,4,Oily,learned,0.0,8.6,0.3693362536342715
mask,0.0,4,Oily,learned,0.2,3.5,0.7059054020403313
mask,0.0,4,Oily,learned,0.4,3.6,0.7059054020403313
mask,0.0,4,Oily,learned,0.6,3.5,0.7655934900767002
mask,0.0,4,Oily,learned,0.9,3.5,0.7564477297898765
mask,0.0,4,Oily,learned,1.3,3.5,0.7564477297898765
mask,0.0,4,Oily,learned,2.0,3.5,0.7564477297898765
mask,0.0,4,Oily,hybrid,0.0,8.6,0.3693362536342715
mask,0.0,4,Oily,hybrid,0.2,3.3,0.6687607038361472
mask,0.0,4,Oily,hybrid,0.4,3.4,0.6687607038361472
mask,0.0,4,Oily,hybrid,0.6,3.3,0.6520881886359191
mask,0.0,4,Oily,hybrid,0.9,3.3,0.6520881886359191
mask,0.0,4,Oily,hybrid,1.3,3.4,0.6520881886359191
mask,0.0,4,Oily,hybrid,2.0,3.2,0.7312625444731049
mask,0.0,4,Sensitive,oracle,0.0,12.1,0.8630152897016883
mask,0.0,4,Sensitive,oracle,0.2,3.6,0.9052116356304493
mask,0.0,4,Sensitive,oracle,0.4,3.4,0.8611375561264455
mask,0.0,4,Sensitive,oracle,0.6,3.3,0.8611375561264455
mask,0.0,4,Sensitive,oracle,0.9,3.1,0.8611375561264455
mask,0.0,4,Sensitive,oracle,1.3,3.0,0.8611375561264455
mask,0.0,4,Sensitive,oracle,2.0,3.0,0.8611375561264455
mask,0.0,4,Sensitive,rule,0.0,12.1,0.8630152897016883
mask,0.0,4,Sensitive,rule,0.2,3.6,0.9052116356304493
mask,0.0,4,Sensitive,rule,0.4,3.4,0.8611375561264455
mask,0.0,4,Sensitive,rule,0.6,3.3,0.8611375561264455
mask,0.0,4,Sensitive,rule,0.9,3.1,0.8611375561264455
mask,0.0,4,Sensitive,rule,1.3,3.0,0.8611375561264455
mask,0.0,4,Sensitive,rule,2.0,3.0,0.8611375561264455
mask,0.0,4,Sensitive,learned,0.0,12.1,0.8630152897016883
mask,0.0,4,Sensitive,learned,0.2,3.8,0.8899541168509599
mask,0.0,4,Sensitive,learned,0.4,4.0,0.7799082337019198
mask,0.0,4,Sensitive,learned,0.6,3.5,0.7799082337019198
mask,0.0,4,Sensitive,learned,0.9,3.4,0.7799082337019198
mask,0.0,4,Sensitive,learned,1.3,3.1,0.7917063341896682
mask,0.0,4,Sensitive,learned,2.0,3.1,0.7315449642824575
mask,0.0,4,Sensitive,hybrid,0.0,12.1,0.8630152897016883
mask,0.0,4,Sensitive,hybrid,0.2,3.7,0.7975167679274938
mask,0.0,4,Sensitive,hybrid,0.4,3.5,0.7799082337019198
mask,0.0,4,Sensitive,hybrid,0.6,3.2,0.7799082337019198
mask,0.0,4,Sensitive,hybrid,0.9,3.2,0.7799082337019198
mask,0.0,4,Sensitive,hybrid,1.3,3.1,0.7104770117651424
mask,0.0,4,Sensitive,hybrid,2.0,3.0,0.6378891765242928
mask,0.25,0,Combination,oracle,0.0,6.9,1.0
mask,0.25,0,Combination,oracle,0.2,3.0,0.8553475075669357
mask,0.25,0,Combination,oracle,0.4,3.0,0.8553475075669357
mask,0.25,0,Combination,oracle,0.6,3.0,0.8553475075669357
mask,0.25,0,Combination,oracle,0.9,3.0,0.8553475075669357
mask,0.25,0,Combination,oracle,1.3,3.0,0.8553475075669357
mask,0.25,0,Combination,oracle,2.0,3.0,0.8553475075669357
mask,0.25,0,Combination,rule,0.0,6.9,1.0
mask,0.25,0,Combination,rule,0.2,3.6,0.7791714369672127
mask,0.25,0,Combination,rule,0.4,3.6,0.7019727018777485
mask,0.25,0,Combination,rule,0.6,3.4,0.7655934900767002
mask,0.25,0,Combination,rule,0.9,3.4,0.750637296052051
mask,0.25,0,Combination,rule,1.3,3.3,0.7564477297898765
mask,0.25,0,Combination,rule,2.0,3.3,0.7564477297898765
mask,0.25,0,Combination,learned,0.0,6.9,1.0
mask,0.25,0,Combination,learned,0.2,3.9,0.8553475075669357
mask,0.25,0,Combination,learned,0.4,3.6,0.7788065869851872
mask,0.25,0,Combination,learned,0.6,3.6,0.7846170207230129
mask,0.25,0,Combination,learned,0.9,3.6,0.7529694065526481
mask,0.25,0,Combination,learned,1.3,3.6,0.7529694065526481
mask,0.25,0,Combination,learned,2.0,3.4,0.7759944384848245
mask,0.25,0,Combination,hybrid,0.0,6.9,1.0
mask,0.25,0,Combination,hybrid,0.2,3.2,0.8389574121760602
mask,0.25,0,Combination,hybrid,0.4,3.2,0.8268133666517739
mask,0.25,0,Combination,hybrid,0.6,3.2,0.8200685179888283
mask,0.25,0,Combination,hybrid,0.9,3.2,0.7951657524814092
mask,0.25,0,Combination,hybrid,1.3,3.2,0.6410457898283652
mask,0.25,0,Combination,hybrid,2.0,3.2,0.6698623505528797
mask,0.25,0,Dry,oracle,0.0,12.4,0.914856882358379
mask,0.25,0,Dry,oracle,0.2,3.0,0.8572048559638626
mask,0.25,0,Dry,oracle,0.4,3.0,0.8572048559638626
mask,0.25,0,Dry,oracle,0.6,3.0,0.8572048559638626
mask,0.25,0,Dry,oracle,0.9,3.0,0.8572048559638626
mask,0.25,0,Dry,oracle,1.3,3.0,0.8572048559638626
mask,0.25,0,Dry,oracle,2.0,3.0,0.8572048559638626
mask,0.25,0,Dry,rule,0.0,12.4,0.914856882358379
mask,0.25,0,Dry,rule,0.2,3.3,0.8611375561264455
mask,0.25,0,Dry,rule,0.4,3.4,0.8611375561264455
mask,0.25,0,Dry,rule,0.6,3.7,0.7975167679274938
mask,0.25,0,Dry,rule,0.9,3.5,0.8611375561264455
mask,0.25,0,Dry,rule,1.3,3.5,0.8611375561264455
mask,0.25,0,Dry,rule,2.0,3.5,0.8611375561264455
mask,0.25,0,Dry,learned,0.0,12.4,0.914856882358379
mask,0.25,0,Dry,learned,0.2,3.8,0.7136540102475308
mask,0.25,0,Dry,learned,0.4,3.7,0.7799082337019198
mask,0.25,0,Dry,learned,0.6,3.7,0.7799082337019198
mask,0.25,0,Dry,learned,0.9,3.9,0.7136540102475308
mask,0.25,0,Dry,learned,1.3,3.9,0.642923523403608
mask,0.25,0,Dry,learned,2.0,3.6,0.6253338941235215
mask,0.25,0,Dry,hybrid,0.0,12.4,0.914856882358379
mask,0.25,0,Dry,hybrid,0.2,3.4,0.7799082337019198
mask,0.25,0,Dry,hybrid,0.4,3.3,0.7799082337019198
mask,0.25,0,Dry,hybrid,0.6,3.4,0.7162874455029681
mask,0.25,0,Dry,hybrid,0.9,3.6,0.6468562235661908
mask,0.25,0,Dry,hybrid,1.3,3.6,0.5658245193320781
mask,0.25,0,Dry,hybrid,2.0,3.6,0.5590796706691326
mask,0.25,0,Normal,oracle,0.0,12.1,0.7827392871477701
mask,0.25,0,Normal,oracle,0.2,3.0,0.8521705090845473
mask,0.25,0,Normal,oracle,0.4,3.0,0.8521705090845473
mask,0.25,0,Normal,oracle,0.6,3.0,0.8521705090845473
mask,0.25,0,Normal,oracle,0.9,3.0,0.8521705090845473
mask,0.25,0,Normal,oracle,1.3,3.0,0.8521705090845473
mask,0.25,0,Normal,oracle,2.0,3.0,0.8521705090845473
mask,0.25,0,Normal,rule,0.0,12.1,0.7827392871477701
mask,0.25,0,Normal,rule,0.2,4.1,0.5577804057619871
mask,0.25,0,Normal,rule,0.4,4.1,0.5806020001118019
mask,0.25,0,Normal,rule,0.6,4.1,0.5648901044069582
mask,0.25,0,Normal,rule,0.9,4.1,0.5648901044069582
mask,0.25,0,Normal,rule,1.3,4.1,0.5648901044069582
mask,0.25,0,Normal,rule,2.0,4.1,0.5648901044069582
mask,0.25,0,Normal,learned,0.0,12.1,0.7827392871477701
mask,0.25,0,Normal,learned,0.2,3.2,0.8611375561264455
mask,0.25,0,Normal,learned,0.4,3.5,0.8263333286520083
mask,0.25,0,Normal,learned,0.6,3.8,0.7542686714597936
mask,0.25,0,Normal,learned,0.9,3.8,0.7471589728148225
mask,0.25,0,Normal,learned,1.3,3.8,0.6867151830982592
mask,0.25,0,Normal,learned,2.0,3.8,0.6816808362189439
mask,0.25,0,Normal,hybrid,0.0,12.1,0.7827392871477701
mask,0.25,0,Normal,hybrid,0.2,3.2,0.7799082337019198
mask,0.25,0,Normal,hybrid,0.4,3.5,0.7065443116025597
mask,0.25,0,Normal,hybrid,0.6,3.5,0.7877736340270853
mask,0.25,0,Normal,hybrid,0.9,3.5,0.7877736340270853
mask,0.25,0,Normal,hybrid,1.3,3.5,0.718342412090308
mask,0.25,0,Normal,hybrid,2.0,3.7,0.6547216238913564
mask,0.25,0,Oily,oracle,0.0,7.8,0.8611375561264455
mask,0.25,0,Oily,oracle,0.2,3.2,0.7183627972686238
mask,0.25,0,Oily,oracle,0.4,3.2,0.7183627972686238
mask,0.25,0,Oily,oracle,0.6,3.0,0.7846170207230129
mask,0.25,0,Oily,oracle,0.9,3.0,0.7846170207230129
mask,0.25,0,Oily,oracle,1.3,3.0,0.7846170207230129
mask,0.25,0,Oily,oracle,2.0,3.0,0.7846170207230129
mask,0.25,0,Oily,rule,0.0,7.8,0.8611375561264455
mask,0.25,0,Oily,rule,0.2,3.4,0.6947651160602988
mask,0.25,0,Oily,rule,0.4,3.7,0.5022037311331264
mask,0.25,0,Oily,rule,0.6,3.5,0.5618918191694954
mask,0.25,0,Oily,rule,0.9,3.5,0.5455017237786199
mask,0.25,0,Oily,rule,1.3,3.5,0.55206785919664
mask,0.25,0,Oily,rule,2.0,3.5,0.55206785919664
mask,0.25,0,Oily,learned,0.0,7.8,0.8611375561264455
mask,0.25,0,Oily,learned,0.2,3.3,0.5658245193320781
mask,0.25,0,Oily,learned,0.4,3.3,0.4736695902179647
mask,0.25,0,Oily,learned,0.6,3.3,0.5483327772244703
mask,0.25,0,Oily,learned,0.9,3.6,0.5365535816822093
mask,0.25,0,Oily,learned,1.3,3.6,0.5415879285615247
mask,0.25,0,Oily,learned,2.0,3.6,0.545155778742082
mask,0.25,0,Oily,hybrid,0.0,7.8,0.8611375561264455
mask,0.25,0,Oily,hybrid,0.2,3.3,0.5658245193320781
mask,0.25,0,Oily,hybrid,0.4,3.3,0.44202197604759996
mask,0.25,0,Oily,hybrid,0.6,3.3,0.423676645087319
mask,0.25,0,Oily,hybrid,0.9,3.3,0.5049059675118447
mask,0.25,0,Oily,hybrid,1.3,3.4,0.5711601909662336
mask,0.25,0,Oily,hybrid,2.0,3.4,0.5779050396291793
mask,0.25,0,Sensitive,oracle,0.0,10.1,0.77523873680463
mask,0.25,0,Sensitive,oracle,0.2,3.7,0.7788065869851872
mask,0.25,0,Sensitive,oracle,0.4,3.2,0.8482378089219645
mask,0.25,0,Sensitive,oracle,0.6,3.1,0.8364586133797036
mask,0.25,0,Sensitive,oracle,0.9,3.1,0.8364586133797036
mask,0.25,0,Sensitive,oracle,1.3,3.0,0.8364586133797036
mask,0.25,0,Sensitive,oracle,2.0,3.0,0.8364586133797036
mask,0.25,0,Sensitive,rule,0.0,10.1,0.77523873680463
mask,0.25,0,Sensitive,rule,0.2,3.8,0.8482378089219645
mask,0.25,0,Sensitive,rule,0.4,3.4,0.9052116356304493
mask,0.25,0,Sensitive,rule,0.6,3.4,0.914856882358379
mask,0.25,0,Sensitive,rule,0.9,3.4,0.9216017310213245
mask,0.25,0,Sensitive,rule,1.3,3.7,0.8553475075669357
mask,0.25,0,Sensitive,rule,2.0,3.7,0.8579809428223729
mask,0.25,0,Sensitive,learned,0.0,10.1,0.77523873680463
mask,0.25,0,Sensitive,learned,0.2,4.0,0.8572048559638626
mask,0.25,0,Sensitive,learned,0.4,4.0,0.866947989864271
mask,0.25,0,Sensitive,learned,0.6,3.6,0.9266360779006398
mask,0.25,0,Sensitive,learned,0.9,3.6,0.9266360779006398
mask,0.25,0,Sensitive,learned,1.3,3.6,0.9216017310213245
mask,0.25,0,Sensitive,learned,2.0,3.8,0.8579809428223729
mask,0.25,0,Sensitive,hybrid,0.0,10.1,0.77523873680463
